,summary,Winter,Energie,Politik,Gesundheit,word
geh deckung,2.1191428505405527,-0.1336502568883118,0.057533134191517094,-0.021456495591422854,0.042438630731134144,geh deckung
Podcast,4.902684179175487,-0.972421412546775,0.2620814439603115,0.29083439048090065,-0.7963325249273291,Podcast
deckung podcast,2.1427720542566204,-0.1447389089897485,0.06657497229773156,-0.03254514769285958,0.03134997862969747,deckung podcast
podcast wirtschaft,2.0844242475661363,-0.11713124260578721,0.043719089490173516,-0.00493748130889817,0.05895764501365868,podcast wirtschaft
22.02.2022,2.237676245904965,-0.18807650292909955,0.10023880580353205,-0.07588274163221054,-0.01198761530965356,22.02.2022
wirtschaft 22.02.2022,2.237676245904965,-0.18807650292909955,0.10023880580353205,-0.07588274163221054,-0.01198761530965356,wirtschaft 22.02.2022
22.02.2022 ukraine-kris,2.0633143057587313,-0.10695214196593684,0.034994666016119405,0.005241619330952196,0.06913674565350918,22.02.2022 ukraine-kris
Finanzmärkte,3.0344059829562746,-0.49265424884524045,0.07699733570281944,0.44010061436983705,-0.3165653612257942,Finanzmärkte
ukraine-kris finanzmarkt,2.4907963538962146,-0.2952410459314987,0.1734469095837729,-0.18304728463460976,-0.11915215831205288,ukraine-kris finanzmarkt
Gas-Abhängigkeiten,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,Gas-Abhängigkeiten
finanzmarkt gas-abhängigkeit,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,finanzmarkt gas-abhängigkeit
Wasserstoff,5.9465333880036795,-1.165446991646187,0.44566157116988614,-1.0532532303492979,-0.323771317882138,Wasserstoff
gas-abhängigkeit wasserstoff,2.362763746289393,-0.24247057854045737,0.1390452894350499,-0.13027681724356835,-0.06638169092101147,gas-abhängigkeit wasserstoff
+++,11.94509405911664,0.023580192425676536,-0.1086172962089897,-1.7507654595451874,1.0681096943687403,+++
wasserstoff +++,2.3078583274216755,-0.21895852924046472,0.12271342313232052,-0.1067647679435756,-0.042869641621018535,wasserstoff +++
Briten,3.5380798015772785,0.29626376910676916,0.0114124442531094,-0.5340289554928401,-0.4701338291702832,Briten
+++ brite,2.3426151964994983,-0.23390647640016138,0.1331716698979366,-0.12171271510327245,-0.05781758878071534,+++ brite
setzen,10.303647735202253,-1.0362612402583629,0.36308379196767615,-0.4518807443055175,-0.15255456096208286,setzen
brite setz,2.4243953567932137,-0.2682207216396604,0.1562068319644547,-0.15602696034277144,-0.09213183402021445,brite setz
Gas,274.0991019869152,-1.6640085690642135,0.5564503281750001,-1.3003110769450343,-2.1563138613875643,Gas
setz gas,4.587154511489584,-0.9058984654425403,0.4243624817022231,-0.7937047041456513,-0.7298095778230943,setz gas
gas +++,2.7076342900193615,-0.37871386367628085,0.2222157035011203,-0.2665201023793917,-0.20262497605683485,gas +++
Geldwäsche,2.6454908884739745,-0.3554952049406494,0.20928891196944424,-0.24330144364376036,-0.17940631732120352,Geldwäsche
+++ geldwäsche,2.6454908884739745,-0.3554952049406494,0.20928891196944424,-0.24330144364376036,-0.17940631732120352,+++ geldwäsche
Milliardenhöhe,2.3736810710735985,-0.24708051047855564,0.1421721093248498,-0.1348867491816667,-0.07099162285910968,Milliardenhöhe
geldwäsche milliardenhöhe,2.3736810710735985,-0.24708051047855564,0.1421721093248498,-0.1348867491816667,-0.07099162285910968,geldwäsche milliardenhöhe
milliardenhöhe nan,2.5327671645196825,-0.3119510117022946,0.18373526335826332,-0.1997572504054056,-0.13586212408284876,milliardenhöhe nan
Welche,4.193724123070927,-0.46700171278675273,0.3373917608061624,-0.7040339558110764,-0.6401388294885196,Welche
Alternativen,8.937574913994991,0.06797534571933307,0.00896540798881489,-0.14083230499903324,-0.039110341315771624,Alternativen
welche alternative,2.277194822233389,-0.2055829100944345,0.11312617553687439,-0.09338914879754552,-0.029494022474988342,welche alternative
gibt,26.466949024629407,-0.27408750342950594,0.2151108405609855,-0.3452171349671855,-0.29060058379388176,gibt
alternative geb,2.302364302510603,-0.21657511830659637,0.12102112779266529,-0.10438135700970726,-0.04048623068715034,alternative geb
Erdgas,20.879597504259134,-0.40255118248578753,0.4173191163011741,-2.309217290660624,-0.9966883733743792,Erdgas
geb erdgas,2.327304020542789,-0.22734909066853792,0.128616521057988,-0.11515532937164893,-0.05126020304909194,geb erdgas
Russland,32.95588000633819,-0.6278475759620689,0.45435622864525654,-1.806719405229692,-1.1722792830591502,Russland
erdgas russland,3.627617144811253,-0.6712145645381887,0.3520692638255479,-0.5590208032412997,-0.4951256769187426,erdgas russland
13.03.2022,2.477753225049318,-0.28999075765264953,0.17015636428513817,-0.1777969963557606,-0.11390187003320364,13.03.2022
wirtschaft 13.03.2022,2.477753225049318,-0.28999075765264953,0.17015636428513817,-0.1777969963557606,-0.11390187003320364,wirtschaft 13.03.2022
Russlands,9.310519658225733,-0.1026559672472567,-0.0025474260984051835,-0.5528119820901586,0.6923634702095405,Russlands
13.03.2022 russland,2.553063317718252,-0.3199325049963589,0.18855263585483203,-0.2077387436994697,-0.14384361737691279,13.03.2022 russland
Drohung,2.6576203377735177,-0.3600696782766202,0.21187285359483662,-0.24787591697973113,-0.18398079065717407,Drohung
russland drohung,2.6576203377735177,-0.3600696782766202,0.21187285359483662,-0.24787591697973113,-0.18398079065717407,russland drohung
drohung europa,2.8227630946230486,-0.42035479177209,0.24427082998931934,-0.30816103047520105,-0.24426590415264407,drohung europa
Gashahn,6.866749221733834,-0.3455046360139405,0.3717687245212559,-1.1971356140856764,-1.1332404877631195,Gashahn
europa gashahn,3.5107473812900243,-0.6384675096988522,0.34006658454274735,-0.5262737484019631,-0.4623786220794062,europa gashahn
zuzudrehen,2.9335486574254825,-0.4588514018072853,0.2634597942410365,-0.3466576405103963,-0.2827625141878394,zuzudrehen
gashahn zudreh,4.137200231855483,-0.17540801573397743,0.2588002935917235,-0.6904640910110764,-0.6265689646885194,gashahn zudreh
eilige,2.6415177594037913,-0.35399222657132123,0.20843589017608913,-0.24179846527443213,-0.17790333895187505,eilige
zudreh eilig,2.6415177594037913,-0.35399222657132123,0.20843589017608913,-0.24179846527443213,-0.17790333895187505,zudreh eilig
Suche,5.0864636977695135,-0.3743273138919214,0.10243560054211444,-0.2558930213869829,0.48935177080656983,Suche
eilig suche,2.6109771222144924,-0.3423630933454751,0.2017671886423575,-0.23016933204858617,-0.1662742057260292,eilig suche
suche alternative,2.588659678168685,-0.33377880873098376,0.19676545255905034,-0.22158504743409477,-0.1576899211115379,suche alternative
ausgelöst,3.0015508351343128,-0.48176766588763437,0.15060328793591293,0.21550202158738144,-0.3056787782681883,ausgelöst
alternative auslös,2.5937228778710497,-0.33573281396259796,0.19790996069464586,-0.22353905266570895,-0.1596439263431519,alternative auslös
Auf,8.998831207965948,0.17985900077296696,0.05068496179952665,-0.07593907350218722,-1.4036443812467343,Auf
Tisch,3.526939050762486,-0.643068936090266,0.34178578587753805,-0.5308751747933773,-0.46698004847082025,Tisch
auf tisch,2.674661862467891,-0.36646153154874167,0.21545257241338567,-0.2542677702518526,-0.19037264392929554,auf tisch
liegen,8.473610606296027,-0.5547360912143499,0.30348651393141407,-0.49682404411661346,-0.26459415145514026,liegen
tisch lieg,3.7409749930072684,-0.7019848365141067,0.3628709361568805,-0.5897910752172175,-0.5258959488946606,tisch lieg
Kernkraft,2.851327565940284,-0.43042326417898324,0.24939708969079608,-0.31822950288209406,-0.25433437655953717,Kernkraft
lieg kernkraft,2.851327565940284,-0.43042326417898324,0.24939708969079608,-0.31822950288209406,-0.25433437655953717,lieg kernkraft
Kohle,20.091077600533726,-2.3829143817859038,0.562330122694949,-2.270720620489015,-0.487877780902495,Kohle
kernkraft kohle,3.5107473812900243,-0.6384675096988522,0.34006658454274735,-0.5262737484019631,-0.4623786220794062,kernkraft kohle
kohle wasserstoff,3.6429361806521796,-0.6754285652681293,0.3535752628130336,-0.56323480397124,-0.49933967764868326,kohle wasserstoff
LNG,8.855526481197257,-0.013996799372936032,0.2975822211306421,-1.4514865297252613,-1.3875914034027041,LNG
wasserstoff lng,2.620757841420358,-0.34610209414291193,0.20392463966169902,-0.233908332846023,-0.1700132065234659,wasserstoff lng
Vorschläge,6.096843892521287,-1.1904098083606292,0.23600767059447672,0.35044156268025334,-0.31937287646530266,Vorschläge
lng vorschlag,2.461382264786919,-0.2833616541393395,0.1659612406184353,-0.17116789284245032,-0.1072727665198934,lng vorschlag
wirklich,5.016924511605749,-0.023798400983932506,0.034248479647382556,-0.08964703067898692,0.002691421438204875,wirklich
vorschlag wirklich,2.395938549952295,-0.25641359873769837,0.14842915056537426,-0.14421983744080932,-0.08032471111825235,vorschlag wirklich
brauchbar,2.3657248850238735,-0.24372304602106398,0.139897207193759,-0.131529284724175,-0.067634158401618,brauchbar
wirklich brauchbar,2.3657248850238735,-0.24372304602106398,0.139897207193759,-0.131529284724175,-0.067634158401618,wirklich brauchbar
Hunderte,4.117751222752466,-0.7979457603721639,0.2061663862757136,0.34631630216316034,-0.6218568727527178,Hunderte
Euro,29.81159436803977,-1.1298523816664336,0.2855175815593052,0.07406573961355263,-0.1533774074848181,Euro
hundert euro,3.271711301218097,-0.5679517474684891,0.02442714269271082,0.6207020369766908,-0.391862859849043,hundert euro
Jahr,15.26719757153662,0.3440839795280196,-0.45657373827252684,0.3698568182654284,0.22657243438423202,Jahr
euro jahr,2.389189125374062,-0.25359259603423445,-0.4225913344168581,0.9823379469609876,-0.07750370841478856,euro jahr
sparen,42.40676548216027,-0.2008377626641057,-0.05306142750367211,0.606815923289255,-0.8008294416791456,sparen
jahr spar,2.4216310279102715,-0.26707985736723355,-0.43607859574985736,1.003475438908438,-0.09099096974778756,jahr spar
Tipps,7.647086147549484,0.27886898250357883,-0.5621384255667495,0.7496984469794263,-0.24802380042567398,Tipps
spar tipps,2.507855974107908,-0.3020667602747741,-0.47106549865739783,1.0550804727472896,-0.12597787265532825,spar tipps
denen,5.5125670995902825,0.053383899368776654,-0.3610819558706553,0.8560524019645108,-0.9135800910855258,denen
tipps denen,3.3409271550096116,-0.5888869255323231,-0.7578856639149467,1.3568344551371596,-0.4127980379128772,tipps denen
Sie,44.66422266167797,0.01548706422310981,-0.19167741438039887,0.7009590733582797,-1.1718795972732867,Sie
denen sie,2.825740951941093,-0.4214091798257689,-0.5904079182083926,1.2025590667724086,-0.24532029220632284,denen sie
Ihre,8.479686378835263,0.10665137356278205,-0.16447716895153885,0.49771731936657077,-0.6746077311131986,Ihre
sie ihr,5.336424376975347,0.18249990291838092,-0.4188882196672867,0.690593911582996,-0.21149010198954094,sie ihr
Heizkosten,61.30814863784533,-1.3150238694425709,-2.3541789246500398,1.7696293254160673,-0.8687852954662109,Heizkosten
ihr heizkost,3.512197141451065,-0.6388803736128243,-0.8078791119954479,1.3943596796889548,-0.4627914859933784,ihr heizkost
senken,15.087467775597911,-0.565096445014243,0.014071688308638666,0.6308038047946649,-0.3530374767955775,senken
heizkost senk,4.000725289624669,-0.10303407516345404,-0.938112971216574,1.2875250919105345,-0.5930253452145042,heizkost senk
CHIP,2.5821893127567788,-0.33127617568161594,-0.5002749140642396,1.0949389820793947,-0.15518728806217005,CHIP
senk chip,2.5821893127567788,-0.33127617568161594,-0.5002749140642396,1.0949389820793947,-0.15518728806217005,senk chip
Heizen,14.175135216273175,0.36091727927025347,-0.8803596163600252,0.8620335061796768,-0.03955861181694692,Heizen
chip heizen,2.507855974107908,-0.3020667602747741,-0.47106549865739783,1.0550804727472896,-0.12597787265532825,chip heizen
schnell,7.366559921754794,-0.5190573018328526,0.20078838841673116,0.16064367864825607,-0.5869015023213682,schnell
heizen schnell,2.408000024679075,-0.26143510344017307,-0.43043384182279665,0.994717791602926,-0.0853462158207269,heizen schnell
teuer,12.984613497971868,0.23966180758902583,-0.36919080975456237,0.7599507220241325,-1.7703147575273013,teuer
schnell teuer,2.3614805906294993,-0.2419273569795317,-0.41092609536215546,0.9634503257285596,-0.06583846936008576,schnell teuer
insbesondere,3.624111164488203,-0.19538150268766935,-0.18789245261843912,0.7694308534413823,-0.49415874036329605,insbesondere
teuer insbesondere,2.297519713527294,-0.21446872138107922,-0.383467459763703,0.9166001839677409,-0.03837983376163331,teuer insbesondere
Bereiche,2.229537150390117,-0.18443257379526673,-0.3534313121778904,0.8610897034787472,-0.008343686175820769,Bereiche
insbesondere bereich,2.229537150390117,-0.18443257379526673,-0.3534313121778904,0.8610897034787472,-0.008343686175820769,insbesondere bereich
Haus,2.946790952206978,0.49070562842295423,-0.6323540695701819,0.5488381100466266,-0.28726644356811215,Haus
bereich haus,2.204586091140005,-0.1731783432544825,-0.34217708163710625,0.8390150979797024,0.002910544364963486,bereich haus
Wohnung,4.697514018119768,0.15912891732363088,-0.6001189639589456,0.9703546345424687,-0.7535831145923941,Wohnung
haus wohnung,2.175649253677778,-0.15996569317903828,-0.32896443156166205,0.8121302234540292,0.016123194440407728,haus wohnung
unnötig,2.701299193177188,-0.37637140568206273,-0.036827849391169176,0.579116719177911,-0.20028251806261657,unnötig
wohnung unnötig,2.163999737533218,-0.15459680544124874,-0.3235955438238724,0.8008913194187248,0.02149208217819738,wohnung unnötig
gewärmt,2.153354488355336,-0.14966541913657913,-0.3186641575192027,0.7904016001791946,0.026423468482866943,gewärmt
unnötig wärm,2.153354488355336,-0.14966541913657913,-0.3186641575192027,0.7904016001791946,0.026423468482866943,unnötig wärm
Verbraucher,20.07854912341732,-1.090314675979589,0.2955549961283231,0.23459718095481413,-0.8431730334125804,Verbraucher
müssen,23.74294974203568,0.22271857683964988,-0.054466348541046566,-0.10151653563589993,-0.27838583850617493,müssen
verbraucher müss,2.1222154062311227,-0.13509911173246558,-0.30409785011508905,0.7584433831017527,0.04098977588698049,verbraucher müss
außerdem,3.3490517770358066,-0.591315819884012,0.07422548923582706,0.28510743709924813,0.24720142288954886,außerdem
müss außerdem,2.111117159952744,-0.12985583281170288,-0.29885457119432635,0.7465674241715572,0.04623305480774306,müss außerdem
Preiserhöhungen,4.174841560033533,-0.2792552748345976,0.03560280401606214,0.45594605689743045,-0.6356260860155112,Preiserhöhungen
außerdem preiserhöhung,2.1002593915109595,-0.12469942261337566,-0.29369816099599927,0.7346870518294042,0.051389465006070355,außerdem preiserhöhung
einstellen,6.12256619758061,0.5393767407125396,-0.16906568680287662,-0.3543678466971518,-1.0185310000924994,einstellen
preiserhöhung einstell,2.0882832892445107,-0.11898090148772707,-0.2879796398703506,0.7212711395270666,0.057107986131719204,preiserhöhung einstell
infolge,6.22114467866691,-0.5858190475630748,0.20946041694570455,0.28074027920614775,-1.0345035998846726,infolge
einstell infolge,2.0690873068248634,-0.10974616121331633,-0.27874489959593995,0.699051259277212,0.06634272640612965,einstell infolge
steigenden,9.713998900065622,-0.5230356516005848,-0.10941065407120329,0.9346450167487144,-1.4801177088170445,steigenden
infolge steigend,2.0623668235128276,-0.1064928324687299,-0.2754915708513535,0.6910543041999913,0.0695960551507162,infolge steigend
CO2-Bepreisung,2.0566056272190663,-0.1036954357297821,-0.27269417411240565,0.684105495856929,0.0723934518896639,CO2-Bepreisung
steigend co2-bepreisung,2.0566056272190663,-0.1036954357297821,-0.27269417411240565,0.684105495856929,0.0723934518896639,steigend co2-bepreisung
anstehen,2.0492943393874468,-0.10013407494716185,-0.2691328133297855,0.6751600097897987,0.07595481267228414,anstehen
co2-bepreisung ansteh,2.0492943393874468,-0.10013407494716185,-0.2691328133297855,0.6751600097897987,0.07595481267228414,co2-bepreisung ansteh
Was,25.1314010815346,0.06238526482431295,0.01811444683161318,-0.15287951575093148,-0.060850067889570925,Was
was sie,3.0322176314033196,-0.4919328091163307,-0.03538570675879844,0.6747900671116102,-0.3158439214968846,was sie
beim,32.962584962298,-0.45797817980462274,0.25059890703247534,-0.22045264416818816,-0.36608209519557294,beim
sie beim,2.0412471903080536,-0.09619955458984691,-0.2651982929724704,0.6651456256674493,0.07988933302959926,sie beim
beim heizen,5.154199738194518,0.029604309117965275,-0.8255945805377601,0.9964652895517467,0.3523239744911824,beim heizen
grundsätzlich,3.39822665406556,-0.605892288967106,0.21101722703772988,0.14672499474170542,-0.4298034013476601,grundsätzlich
heizen grundsätzlich,2.036268843021502,-0.09375770042199684,-0.2627564388046204,0.6588595832868147,0.0823311871974491,heizen grundsätzlich
beachten,4.399765400839511,0.31114248758323104,-0.4190136369285201,0.63883882907684,-0.6881008996371077,beachten
grundsätzlich beacht,2.030806900328014,-0.09107176766745496,-0.26007050605007864,0.6518813358966097,0.08501711995199113,grundsätzlich beacht
sollten,11.719423356223427,0.2635406129527989,-0.39077951903452185,0.3714062777416985,0.26910379776789517,sollten
beacht soll,2.0274751694050694,-0.08942982577469494,-0.25842856415731846,0.6475820319416817,0.08665906184475114,beacht soll
soll sie,4.8109982472360375,0.4814520698120484,-0.6398154745866429,0.6664160356249594,-0.7774542765183682,soll sie
künftig,9.010235811579372,-0.024691572795613608,0.04995985537872846,-0.05279390183091525,-0.16119557157185607,künftig
sie künftig,2.0205229451641045,-0.08599492739791838,-0.25499366578054217,0.6385046543993114,0.09009396022152762,sie künftig
effizienter,2.4473218360822373,-0.27763286427143485,-0.02151085814820803,0.4421078899256682,-0.1015439766519889,effizienter
künftig effizient,2.0179015370771394,-0.08469669415538955,-0.25369543253801313,0.6350440600417134,0.09139219346405629,künftig effizient
Wärme,6.7857445535331875,0.023286504796362323,0.017103942831674677,-0.5868547731691511,0.4475423086420357,Wärme
effizient wärme,2.0129054526723933,-0.08221774293001684,-0.2512164813126404,0.6283900721416597,0.09387114468942913,effizient wärme
Räumen,3.7462538374905785,0.8520787319091421,-0.872393668130824,-0.0009183260989502133,-0.5273060421287543,Räumen
wärme raum,2.0084955878022743,-0.0800245437969783,-0.24902328217960176,0.6224520598522718,0.09606434382246773,wärme raum
sorgen,5.056737507879108,0.6576921514742556,-0.47274444901301893,0.07202195625986833,-0.8272711921880783,sorgen
raum sorg,2.006521189962265,-0.07904103707287477,-0.2480397754554984,0.6197734980151837,0.0970478505465714,raum sorg
erfahren,3.676827589776102,-0.11246794982886052,-0.18199006856626576,0.7044116133361463,-0.5085999905162776,erfahren
sorg erfahr,2.0043258457445474,-0.07794633342678173,-0.2469450718094053,0.6167805186882936,0.09814255419266438,sorg erfahr
erfahr sie,3.7400912025724806,-0.14500869642915917,-0.16477239526596107,0.706354999990133,-0.5256596749690479,erfahr sie
Text,2.000118795041389,-0.07584514206148979,-0.2448438804441136,0.611001272166624,0.1002437455579561,Text
sie text,2.000118795041389,-0.07584514206148979,-0.2448438804441136,0.611001272166624,0.1002437455579561,sie text
Video,2.6146595343678385,-0.3437724576028394,0.05360226901689298,0.3374056268847624,-0.16768356998339343,Video
text video,1.9971131348297628,-0.07434127096727651,-0.24334000934990038,0.6068368135203254,0.10174761665216943,text video
Industrie,13.777953209492996,-0.692805716155727,0.4581267005995728,-1.8935145255827506,-0.9327681184966498,Industrie
Klemme,2.254030906740899,-0.19535869322087374,0.10564723772908434,-0.08316493192398451,-0.019269805601427704,Klemme
industrie klemme,2.254030906740899,-0.19535869322087374,0.10564723772908434,-0.08316493192398451,-0.019269805601427704,industrie klemme
Glas,2.3078583274216755,-0.21895852924046472,0.12271342313232052,-0.1067647679435756,-0.042869641621018535,Glas
klemme glas,2.3078583274216755,-0.21895852924046472,0.12271342313232052,-0.1067647679435756,-0.042869641621018535,klemme glas
russisches,14.03688667565877,-0.5745588246172687,0.46449817813509603,-1.9121334317081928,-1.848238305385636,russisches
glas russisch,2.5327671645196825,-0.3119510117022946,0.18373526335826332,-0.1997572504054056,-0.13586212408284876,glas russisch
russisch gas,33.7004538463314,-1.4188461416880545,0.5801007608652292,-2.7879561089657474,-2.72406098264319,russisch gas
Euronews,3.916586060370418,0.04449719057058638,0.16758786017348556,-0.6356651758272472,-0.5717700495046903,Euronews
gas euronews,2.725124689249444,-0.3851527503359086,0.22571878658413097,-0.27295898903901955,-0.2090638627164626,gas euronews
Die,180.33741557131938,-0.3112252438371739,0.24390030418021333,-0.2282561377539515,-0.7611305038383994,Die
euronews die,3.5217739183305015,0.10384834645848232,0.1171320008701551,-0.529409621186889,-0.46551449486433205,euronews die
Glasindustrie,2.410510712952942,-0.2624772048851155,0.1524424411977131,-0.15028344358822646,-0.08638831726566962,Glasindustrie
die glasindustrie,2.410510712952942,-0.2624772048851155,0.1524424411977131,-0.15028344358822646,-0.08638831726566962,die glasindustrie
braucht,6.71464901304169,0.11368993983473795,0.2209884863907444,-1.1747363639642248,-1.1108412376416676,braucht
glasindustrie brauch,2.2788003650141,-0.20628771454711145,0.11363687981640554,-0.09409395325022249,-0.030198826927665557,glasindustrie brauch
große,15.502126020546925,0.03619627891723861,0.17308932242477124,-0.6355814490258859,-0.5967771731999567,große
brauch groß,2.2325852631178114,-0.18579879055014017,0.09853300395718102,-0.07360502925325109,-0.009709902930693992,brauch groß
Energiemengen,2.2052016759631523,-0.17345753348297288,0.08917101694535035,-0.06126377218608394,0.0026313541364729946,Energiemengen
groß energiemenge,2.2052016759631523,-0.17345753348297288,0.08917101694535035,-0.06126377218608394,0.0026313541364729946,groß energiemenge
oft,4.409830223941565,0.33992743714873225,0.034900907907777876,-0.7542809951931785,-0.6903858688706215,oft
energiemenge oft,2.1536717416174165,-0.14981273807345796,0.07065210488892901,-0.03761897677656887,0.02627614954598826,energiemenge oft
Verfeuerung,2.1932270286958264,-0.16801255407940094,0.08497526134109015,-0.05581879278251188,0.008076333540045158,Verfeuerung
oft verfeuerung,2.1932270286958264,-0.16801255407940094,0.08497526134109015,-0.05581879278251188,0.008076333540045158,oft verfeuerung
verfeuerung erdgas,2.2722496373227528,-0.20340893615003583,0.1115469863479547,-0.09121517485314676,-0.027320048530589832,verfeuerung erdgas
stammen,2.324411926342327,-0.22610563788417817,0.1277470149621794,-0.11391187658728914,-0.05001675026473226,stammen
erdgas stamm,2.324411926342327,-0.22610563788417817,0.1277470149621794,-0.11391187658728914,-0.05001675026473226,erdgas stamm
Sollte,3.025477165487016,-0.4897073854447333,0.2780668677337702,-0.3775136241478443,-0.3136184978252875,Sollte
soll russisch,2.556760385252898,-0.321379548336666,0.18941944846404168,-0.20918578703977703,-0.14529066071722002,soll russisch
abgedreht,3.582401296578985,-0.6586718945373669,0.15840648307320676,-0.5464781332404778,0.7252516925788576,abgedreht
gas abdreh,2.8321834950382114,-0.42368653292297775,0.24597578471827633,-0.3114927716260889,-0.24759764530353173,gas abdreh
drohen,10.633692548224564,0.4380229536715594,-0.20078769534351476,0.1621519397136831,-1.5705771806421511,drohen
abdreh droh,2.3736810710735985,-0.24708051047855564,0.1421721093248498,-0.1348867491816667,-0.07099162285910968,abdreh droh
verhängnisnisvolle,2.3078583274216755,-0.21895852924046472,0.12271342313232052,-0.1067647679435756,-0.042869641621018535,verhängnisnisvolle
droh verhängnisnisvoll,2.3078583274216755,-0.21895852924046472,0.12271342313232052,-0.1067647679435756,-0.042869641621018535,droh verhängnisnisvoll
Folgen,11.351325989856644,-0.6745384898913139,-0.09345673341302396,0.43434140757152645,0.7131529368043145,Folgen
verhängnisnisvoll folge,2.2010971042415854,-0.17159448555384219,0.08773995106830905,-0.05940072425695297,0.004494402065604014,verhängnisnisvoll folge
Polen,7.02757681655674,-0.13116328752582737,0.3158996938482751,-1.220286759037923,-1.156391632715366,Polen
Bulgarien,3.6645588791824344,0.5412115537885116,-0.17443962406117186,-0.5691527721558616,-0.5052576458333046,Bulgarien
polen bulgarien,3.6645588791824344,0.5412115537885116,-0.17443962406117186,-0.5691527721558616,-0.5052576458333046,polen bulgarien
nächsten,8.596653021077817,0.6428982543781395,-0.10572335832683154,-1.421817748360193,-1.3579226220376361,nächsten
bulgarien nächster,3.253353291024181,0.5630180721050709,-0.23725591334888715,-0.4501310507221204,-0.38623592439956345,bulgarien nächster
Winter,250.4968008420064,1.1950529283637392,-1.4486961809393981,-1.6227491211909617,-1.4057837790808663,Winter
nächster winter,8.916145472343844,0.995883186371558,-0.8772857480240857,-0.5394617605191276,-1.39441340939115,nächster winter
winter russisch,4.474064067297452,0.752896458104635,-0.3701367518240096,-0.7687419873278283,-0.7048468610052713,winter russisch
auskommen,5.287909615559874,-0.17095143159017542,0.29532467549720387,-0.9358678144835844,-0.8719726881610275,auskommen
gas auskomm,5.9478142876290905,-0.2885522270067972,0.34274628144540265,-1.053468609900206,-0.989573483577649,gas auskomm
auskomm euronews,3.01712121104214,0.3054144265634009,-0.04176555080328819,-0.3747479398344328,-0.31085281351187577,auskomm euronews
Entscheidung,7.3873865090704545,-0.492143756473219,0.33875430517424654,-0.4269244609366756,-1.2063236981772032,Entscheidung
die entscheidung,2.8054601955834735,0.3134261286397215,-0.0725342014864952,-0.3020123925623914,-0.2381172662398346,die entscheidung
entscheidung gazprom,2.951016403394258,0.2012919373919673,0.016907539813397255,-0.3525944589816401,-0.2886993326590831,entscheidung gazprom
gazprom gashahn,3.652228197595457,-0.048214541063066725,0.1903940750678717,-0.565782250878953,-0.5018871245563957,gazprom gashahn
abzudrehen,3.036789879643861,0.1171689702820245,0.07134455430985241,-0.3812458013033523,-0.31735067498079533,abzudrehen
gashahn abdreh,3.036789879643861,0.1171689702820245,0.07134455430985241,-0.3812458013033523,-0.31735067498079533,gashahn abdreh
vorerst,5.930782593876843,0.12181867328450163,0.2022603636240039,-1.0506009807359984,-0.9867058544134415,vorerst
abdreh vorerst,2.704679743320954,0.1982484874525453,-0.010543930399935918,-0.2654283154011449,-0.20153318907858794,abdreh vorerst
vorerst verbraucher,2.5603345059244185,0.2228771154616303,-0.04607763451151786,-0.21058272078001372,-0.14668759445745666,vorerst verbraucher
treffen,4.656231437857533,-0.3925449770906055,0.15933884397861706,0.2326217021220902,-0.7447560947627581,treffen
verbraucher treff,2.4989485180206095,0.22979138893834328,-0.06012524044979965,-0.1863148550563661,-0.12241972873380912,verbraucher treff
treff industrie,2.422315878530586,0.2346377205766852,-0.07617923182472586,-0.15516886160766574,-0.09127373528510879,treff industrie
industrie polen,2.674437553359344,0.3986183851628705,-0.15724397950096172,-0.2541839022616579,-0.19028877593910098,industrie polen
EuropeDecoded,2.3384855947084247,0.23442505660045418,-0.09133537563999267,-0.11994834255648974,-0.05605321623393276,EuropeDecoded
europedecoded nan,2.313553283777392,0.23315416209724504,-0.0952909164818768,-0.10922936522144043,-0.045334238898883404,europedecoded nan
US-Tageszeitung,2.1376609242973883,-0.14235077096072626,0.06464298838691013,-0.030157009663837216,0.03373811665871968,US-Tageszeitung
us-tageszeitung europa,2.1894513080376132,-0.1662895339066998,0.08363909089572527,-0.05409577260981073,0.00979935371274623,us-tageszeitung europa
genug,8.66941909571273,0.18447792265395613,0.09768036092148503,-1.4302465913477664,0.06501242502580051,genug
europa genug,2.2722496373227528,-0.20340893615003583,0.1115469863479547,-0.09121517485314676,-0.027320048530589832,europa genug
genug alternative,2.315944876686251,-0.22245632408692767,0.12518452396467927,-0.11026256279003871,-0.04636743646748172,genug alternative
russischen,21.11415801694608,0.3187394105655071,0.05155964677815478,-1.3810030533904185,-0.16810326993085747,russischen
alternative russisch,4.6727424725344,-0.9243847182792828,0.4291802693184875,-0.8121909569823939,-0.7482958306598368,alternative russisch
Anstatt,2.5327671645196825,-0.3119510117022946,0.18373526335826332,-0.1997572504054056,-0.13586212408284876,Anstatt
gas anstatt,2.5327671645196825,-0.3119510117022946,0.18373526335826332,-0.1997572504054056,-0.13586212408284876,gas anstatt
anstatt erdgas,2.324411926342327,-0.22610563788417817,0.1277470149621794,-0.11391187658728914,-0.05001675026473226,anstatt erdgas
kaufen,5.73488196517647,-1.1292057346281152,0.47578502825386765,-1.0170119733312262,-0.9531168470086692,kaufen
